user_id,item_id,score
115,14,1.0
115,16,1.0
115,15,0.0
115,4,1.0
115,10,1.0
115,9,0.0
115,19,1.0
115,7,1.0
115,17,0.0
115,13,1.0
115,6,1.0
115,12,0.0
115,8,1.0
115,18,1.0
116,2,1.0
116,1,0.0
116,5,1.0
116,15,1.0
116,18,1.0
116,3,1.0
116,4,1.0
116,17,1.0
116,16,1.0
116,7,1.0
116,8,1.0
116,6,1.0
116,20,1.0
116,14,1.0
117,6,0.0
117,9,1.0
117,18,0.0
117,15,0.0
117,10,0.0
117,1,0.0
117,5,0.0
117,20,0.0
117,8,0.0
117,19,0.0
117,16,0.0
117,11,0.0
117,12,0.0
117,7,0.0
118,19,0.0
118,12,1.0
118,8,1.0
118,10,0.0
118,3,0.0
118,14,1.0
118,2,0.0
118,17,0.0
118,20,1.0
118,6,1.0
118,1,0.0
118,7,0.0
118,18,1.0
118,16,1.0
119,20,1.0
119,4,1.0
119,5,0.0
119,3,0.0
119,9,1.0
119,14,1.0
119,10,1.0
119,7,1.0
119,12,1.0
119,16,1.0
119,8,1.0
119,19,1.0
119,6,1.0
119,18,1.0
120,7,0.0
120,13,0.0
120,19,0.0
120,5,0.0
120,16,0.0
120,3,0.0
120,14,0.0
120,15,0.0
120,20,0.0
120,18,0.0
120,8,0.0
120,2,0.0
120,1,0.0
120,12,0.0
121,4,1.0
121,6,0.0
121,18,0.0
121,5,1.0
121,17,0.0
121,8,1.0
121,14,0.0
121,11,0.0
121,10,0.0
121,20,0.0
121,19,0.0
121,12,0.0
121,16,0.0
121,7,0.0
122,2,0.0
122,5,0.0
122,15,0.0
122,1,0.0
122,10,0.0
122,6,1.0
122,12,1.0
122,11,0.0
122,16,1.0
122,7,0.0
122,20,0.0
122,4,0.0
122,14,0.0
122,9,1.0
123,11,0.0
123,17,0.0
123,20,0.0
123,10,0.0
123,5,0.0
123,13,0.0
123,12,0.0
123,18,0.0
123,4,0.0
123,15,0.0
123,6,1.0
123,1,0.0
123,3,0.0
123,16,1.0
124,18,1.0
124,13,1.0
124,14,1.0
124,6,1.0
124,8,1.0
124,3,1.0
124,17,1.0
124,12,1.0
124,20,1.0
124,19,1.0
124,5,1.0
124,1,1.0
124,7,1.0
124,11,1.0
125,20,1.0
125,9,0.0
125,19,1.0
125,6,1.0
125,13,1.0
125,7,0.0
125,12,1.0
125,5,1.0
125,17,1.0
125,16,1.0
125,15,0.0
125,1,1.0
125,18,0.0
125,10,1.0
126,18,1.0
126,11,1.0
126,9,0.0
126,4,1.0
126,20,1.0
126,14,1.0
126,19,1.0
126,6,1.0
126,13,1.0
126,16,1.0
126,10,1.0
126,17,1.0
126,12,1.0
126,2,1.0
127,18,1.0
127,17,1.0
127,5,1.0
127,10,1.0
127,16,1.0
127,4,1.0
127,3,1.0
127,14,1.0
127,19,1.0
127,13,1.0
127,12,1.0
127,9,1.0
127,6,1.0
127,20,1.0
128,9,1.0
128,7,1.0
128,17,1.0
128,19,1.0
128,4,1.0
128,6,1.0
128,15,1.0
128,2,0.0
128,16,1.0
128,8,1.0
128,20,1.0
128,3,0.0
128,13,1.0
128,14,1.0
129,12,1.0
129,2,0.0
129,19,0.0
129,6,1.0
129,14,1.0
129,1,0.0
129,13,0.0
129,18,0.0
129,11,1.0
129,15,0.0
129,16,1.0
129,7,0.0
129,4,1.0
129,17,1.0
130,12,1.0
130,11,1.0
130,19,1.0
130,8,1.0
130,4,1.0
130,13,1.0
130,9,1.0
130,18,1.0
130,14,1.0
130,10,1.0
130,1,1.0
130,5,1.0
130,16,1.0
130,3,1.0
131,1,0.0
131,9,0.0
131,8,0.0
131,7,0.0
131,15,0.0
131,17,1.0
131,18,0.0
131,19,0.0
131,13,0.0
131,2,0.0
131,4,0.0
131,20,0.0
131,11,0.0
131,16,1.0
132,3,0.0
132,6,1.0
132,9,1.0
132,19,0.0
132,7,0.0
132,10,1.0
132,12,1.0
132,20,0.0
132,14,1.0
132,13,1.0
132,15,0.0
132,11,1.0
132,18,1.0
132,17,1.0
133,19,0.0
133,11,0.0
133,17,0.0
133,3,0.0
133,2,0.0
133,9,1.0
133,4,0.0
133,20,0.0
133,13,0.0
133,1,0.0
133,12,1.0
133,14,0.0
133,18,0.0
133,16,0.0
134,7,0.0
134,18,0.0
134,20,0.0
134,14,0.0
134,3,0.0
134,2,0.0
134,12,0.0
134,8,1.0
134,11,0.0
134,6,0.0
134,4,0.0
134,17,0.0
134,9,0.0
134,10,0.0
135,10,0.0
135,1,0.0
135,13,0.0
135,8,1.0
135,4,0.0
135,17,0.0
135,20,0.0
135,9,0.0
135,5,1.0
135,19,0.0
135,18,0.0
135,11,0.0
135,16,0.0
135,15,0.0
136,9,1.0
136,12,1.0
136,14,1.0
136,19,1.0
136,1,1.0
136,11,1.0
136,3,1.0
136,5,1.0
136,8,1.0
136,18,0.0
136,7,1.0
136,16,1.0
136,13,1.0
136,15,1.0
137,5,0.0
137,6,1.0
137,15,1.0
137,17,1.0
137,7,0.0
137,16,1.0
137,14,1.0
137,4,0.0
137,13,0.0
137,1,0.0
137,12,0.0
137,19,0.0
137,11,1.0
137,18,1.0
138,17,1.0
138,20,1.0
138,18,1.0
138,6,1.0
138,7,1.0
138,11,1.0
138,3,1.0
138,13,1.0
138,10,0.0
138,14,1.0
138,4,1.0
138,12,1.0
138,5,1.0
138,1,1.0
139,6,0.0
139,20,0.0
139,18,0.0
139,2,0.0
139,3,0.0
139,13,0.0
139,7,0.0
139,19,0.0
139,14,0.0
139,16,0.0
139,12,0.0
139,9,1.0
139,11,0.0
139,8,0.0
140,17,1.0
140,11,0.0
140,15,1.0
140,19,1.0
140,5,1.0
140,2,1.0
140,9,1.0
140,20,1.0
140,1,1.0
140,6,1.0
140,18,1.0
140,7,1.0
140,4,1.0
140,3,1.0
141,11,1.0
141,13,0.0
141,18,0.0
141,3,1.0
141,14,0.0
141,8,1.0
141,7,1.0
141,1,1.0
141,16,1.0
141,4,1.0
141,12,1.0
141,20,0.0
141,6,1.0
141,10,0.0
142,2,1.0
142,11,1.0
142,15,1.0
142,12,1.0
142,1,1.0
142,7,1.0
142,6,1.0
142,17,1.0
142,20,1.0
142,18,0.0
142,4,1.0
142,10,1.0
142,13,1.0
142,14,1.0
143,16,0.0
143,6,1.0
143,11,0.0
143,17,0.0
143,20,0.0
143,12,1.0
143,10,0.0
143,3,0.0
143,5,0.0
143,2,0.0
143,7,0.0
143,9,0.0
143,18,0.0
143,13,0.0
144,10,0.0
144,17,0.0
144,18,0.0
144,9,0.0
144,14,0.0
144,19,0.0
144,7,0.0
144,3,0.0
144,2,0.0
144,15,0.0
144,1,0.0
144,13,0.0
144,20,0.0
144,8,1.0
145,18,0.0
145,17,0.0
145,20,0.0
145,7,0.0
145,19,0.0
145,12,1.0
145,11,1.0
145,3,0.0
145,10,0.0
145,2,0.0
145,8,0.0
145,4,0.0
145,14,1.0
145,1,0.0
146,10,1.0
146,15,1.0
146,1,0.0
146,3,1.0
146,2,1.0
146,7,0.0
146,14,1.0
146,4,1.0
146,19,1.0
146,5,1.0
146,9,0.0
146,8,1.0
146,13,1.0
146,17,1.0
147,19,1.0
147,8,1.0
147,12,1.0
147,20,0.0
147,16,1.0
147,6,1.0
147,2,1.0
147,13,1.0
147,9,0.0
147,11,1.0
147,3,1.0
147,14,1.0
147,7,1.0
147,1,1.0
148,12,0.0
148,8,0.0
148,17,0.0
148,1,0.0
148,9,0.0
148,18,0.0
148,19,0.0
148,10,0.0
148,7,0.0
148,11,0.0
148,6,0.0
148,20,0.0
148,13,0.0
148,14,0.0
149,12,1.0
149,6,1.0
149,1,0.0
149,7,0.0
149,16,1.0
149,9,1.0
149,20,1.0
149,13,1.0
149,19,0.0
149,15,0.0
149,17,1.0
149,11,0.0
149,8,1.0
149,3,1.0
150,20,1.0
150,18,1.0
150,11,1.0
150,9,1.0
150,6,1.0
150,14,1.0
150,4,1.0
150,19,1.0
150,13,1.0
150,7,1.0
150,10,1.0
150,3,1.0
150,8,1.0
150,1,1.0
151,12,1.0
151,20,1.0
151,9,0.0
151,8,1.0
151,5,1.0
151,10,1.0
151,15,1.0
151,16,1.0
151,6,1.0
151,1,1.0
151,4,1.0
151,18,0.0
151,19,1.0
151,3,1.0
152,1,1.0
152,19,1.0
152,15,1.0
152,16,1.0
152,4,1.0
152,11,1.0
152,14,1.0
152,12,1.0
152,9,1.0
152,8,1.0
152,3,1.0
152,17,1.0
152,6,1.0
152,13,1.0
153,2,1.0
153,4,0.0
153,15,1.0
153,10,1.0
153,13,1.0
153,17,1.0
153,19,1.0
153,6,1.0
153,12,1.0
153,18,0.0
153,5,1.0
153,14,1.0
153,11,1.0
153,3,0.0
154,7,1.0
154,10,1.0
154,4,0.0
154,8,1.0
154,1,1.0
154,6,1.0
154,9,1.0
154,12,0.0
154,19,1.0
154,14,1.0
154,13,1.0
154,18,1.0
154,2,1.0
154,5,1.0
155,11,1.0
155,19,1.0
155,13,1.0
155,5,1.0
155,10,1.0
155,17,0.0
155,8,1.0
155,1,0.0
155,6,1.0
155,14,0.0
155,9,1.0
155,4,1.0
155,2,1.0
155,15,1.0
156,5,1.0
156,10,0.0
156,18,1.0
156,19,1.0
156,8,1.0
156,2,1.0
156,1,1.0
156,9,0.0
156,3,1.0
156,12,1.0
156,15,1.0
156,11,1.0
156,13,1.0
156,7,1.0
157,12,1.0
157,10,1.0
157,3,1.0
157,20,0.0
157,14,1.0
157,2,1.0
157,5,1.0
157,19,1.0
157,16,1.0
157,9,1.0
157,7,1.0
157,11,1.0
157,15,1.0
157,8,1.0
158,4,1.0
158,13,0.0
158,16,0.0
158,10,1.0
158,15,0.0
158,8,0.0
158,19,0.0
158,6,1.0
158,18,1.0
158,20,1.0
158,9,0.0
158,3,0.0
158,11,1.0
158,5,0.0
159,20,0.0
159,4,1.0
159,12,1.0
159,19,1.0
159,2,1.0
159,6,1.0
159,10,0.0
159,16,1.0
159,8,1.0
159,5,0.0
159,3,1.0
159,15,1.0
159,9,1.0
159,14,1.0
160,15,1.0
160,6,1.0
160,8,1.0
160,17,1.0
160,19,0.0
160,10,0.0
160,9,1.0
160,20,1.0
160,3,1.0
160,7,1.0
160,2,1.0
160,16,1.0
160,13,1.0
160,14,1.0
161,17,0.0
161,16,1.0
161,10,1.0
161,3,1.0
161,6,1.0
161,11,1.0
161,12,1.0
161,7,0.0
161,2,1.0
161,14,1.0
161,5,1.0
161,1,1.0
161,4,1.0
161,13,1.0
162,2,1.0
162,6,0.0
162,3,1.0
162,7,1.0
162,10,1.0
162,13,1.0
162,4,1.0
162,12,1.0
162,16,1.0
162,5,0.0
162,20,1.0
162,17,1.0
162,9,1.0
162,18,1.0
163,8,1.0
163,5,1.0
163,2,1.0
163,11,1.0
163,20,1.0
163,16,1.0
163,1,1.0
163,17,1.0
163,4,1.0
163,19,1.0
163,18,0.0
163,3,1.0
163,9,1.0
163,15,1.0
164,1,1.0
164,14,1.0
164,5,1.0
164,11,1.0
164,3,1.0
164,18,1.0
164,8,1.0
164,17,1.0
164,12,1.0
164,4,1.0
164,10,1.0
164,9,1.0
164,7,1.0
164,20,0.0
165,5,0.0
165,8,0.0
165,16,0.0
165,6,0.0
165,4,0.0
165,20,0.0
165,2,0.0
165,7,0.0
165,11,0.0
165,3,0.0
165,17,0.0
165,19,0.0
165,18,0.0
165,9,0.0
166,8,0.0
166,13,0.0
166,12,0.0
166,15,0.0
166,9,1.0
166,2,0.0
166,10,0.0
166,20,0.0
166,4,0.0
166,16,0.0
166,19,0.0
166,14,0.0
166,3,0.0
166,5,1.0
167,17,0.0
167,3,0.0
167,20,0.0
167,16,0.0
167,4,0.0
167,10,0.0
167,18,0.0
167,1,0.0
167,12,1.0
167,13,0.0
167,2,0.0
167,9,1.0
167,19,0.0
167,11,0.0
168,4,1.0
168,7,1.0
168,17,1.0
168,1,1.0
168,16,1.0
168,2,1.0
168,15,1.0
168,10,1.0
168,11,1.0
168,14,1.0
168,3,1.0
168,6,1.0
168,12,1.0
168,19,1.0
169,18,1.0
169,1,1.0
169,14,1.0
169,9,1.0
169,17,1.0
169,13,1.0
169,7,1.0
169,19,1.0
169,11,1.0
169,2,1.0
169,10,1.0
169,15,1.0
169,4,1.0
169,3,1.0
170,19,0.0
170,12,0.0
170,7,0.0
170,8,0.0
170,4,0.0
170,17,0.0
170,14,0.0
170,13,0.0
170,3,0.0
170,10,0.0
170,15,0.0
170,16,0.0
170,9,0.0
170,11,0.0
171,15,0.0
171,1,0.0
171,11,0.0
171,5,0.0
171,7,0.0
171,20,1.0
171,19,0.0
171,10,0.0
171,6,0.0
171,16,1.0
171,18,1.0
171,13,0.0
171,14,0.0
171,4,0.0
172,12,1.0
172,6,1.0
172,19,0.0
172,5,1.0
172,11,1.0
172,9,1.0
172,17,1.0
172,18,1.0
172,8,1.0
172,13,1.0
172,10,1.0
172,2,1.0
172,14,1.0
172,20,1.0
173,10,1.0
173,12,1.0
173,9,1.0
173,2,1.0
173,14,1.0
173,16,1.0
173,20,1.0
173,3,1.0
173,8,1.0
173,18,1.0
173,6,1.0
173,13,1.0
173,17,1.0
173,19,1.0
174,4,1.0
174,5,0.0
174,18,1.0
174,16,0.0
174,2,0.0
174,8,1.0
174,12,1.0
174,10,0.0
174,14,1.0
174,19,0.0
174,20,0.0
174,15,1.0
174,6,1.0
174,1,0.0
175,13,0.0
175,11,1.0
175,4,0.0
175,9,1.0
175,1,0.0
175,10,0.0
175,18,0.0
175,12,1.0
175,7,0.0
175,16,1.0
175,17,0.0
175,5,1.0
175,15,0.0
175,8,0.0
176,3,0.0
176,10,0.0
176,11,1.0
176,15,0.0
176,13,0.0
176,19,0.0
176,2,0.0
176,20,1.0
176,17,0.0
176,5,0.0
176,7,0.0
176,16,1.0
176,8,1.0
176,4,1.0
177,5,0.0
177,3,1.0
177,17,1.0
177,4,1.0
177,6,1.0
177,20,1.0
177,12,1.0
177,16,1.0
177,18,1.0
177,14,1.0
177,13,0.0
177,19,0.0
177,15,0.0
177,9,0.0
178,6,1.0
178,3,1.0
178,10,0.0
178,9,0.0
178,2,1.0
178,12,0.0
178,4,0.0
178,8,0.0
178,18,0.0
178,19,0.0
178,15,0.0
178,1,0.0
178,14,1.0
178,5,1.0
179,17,1.0
179,11,1.0
179,5,1.0
179,10,1.0
179,2,1.0
179,1,0.0
179,14,1.0
179,8,1.0
179,4,1.0
179,9,1.0
179,20,0.0
179,13,1.0
179,3,1.0
179,6,1.0
180,19,1.0
180,12,1.0
180,14,1.0
180,18,1.0
180,13,0.0
180,17,1.0
180,11,1.0
180,16,1.0
180,8,1.0
180,20,1.0
180,6,1.0
180,7,1.0
180,1,1.0
180,3,0.0
181,16,0.0
181,10,0.0
181,15,0.0
181,20,0.0
181,17,0.0
181,12,0.0
181,14,0.0
181,1,0.0
181,13,0.0
181,3,0.0
181,6,0.0
181,19,0.0
181,8,1.0
181,11,0.0
182,12,1.0
182,17,1.0
182,14,1.0
182,11,1.0
182,4,1.0
182,6,1.0
182,19,0.0
182,9,1.0
182,3,1.0
182,8,1.0
182,5,1.0
182,1,1.0
182,18,1.0
182,13,0.0
183,11,1.0
183,4,1.0
183,12,0.0
183,10,0.0
183,18,0.0
183,2,1.0
183,8,1.0
183,5,0.0
183,9,1.0
183,3,1.0
183,1,1.0
183,20,0.0
183,17,1.0
183,7,1.0
184,5,1.0
184,8,1.0
184,2,1.0
184,13,1.0
184,10,1.0
184,11,1.0
184,20,1.0
184,14,1.0
184,12,1.0
184,15,1.0
184,6,1.0
184,9,1.0
184,7,1.0
184,17,1.0
185,16,1.0
185,17,1.0
185,3,1.0
185,8,1.0
185,12,1.0
185,1,1.0
185,5,1.0
185,15,1.0
185,18,1.0
185,20,1.0
185,7,0.0
185,4,1.0
185,19,1.0
185,10,1.0
186,11,1.0
186,9,1.0
186,18,1.0
186,2,1.0
186,8,1.0
186,10,0.0
186,13,1.0
186,15,1.0
186,7,1.0
186,14,1.0
186,17,1.0
186,5,1.0
186,6,1.0
186,19,1.0
187,5,1.0
187,6,1.0
187,13,0.0
187,2,1.0
187,12,0.0
187,17,0.0
187,4,0.0
187,11,0.0
187,7,0.0
187,8,0.0
187,3,0.0
187,19,0.0
187,9,1.0
187,15,0.0
188,9,0.0
188,16,0.0
188,4,0.0
188,12,1.0
188,7,0.0
188,5,0.0
188,15,0.0
188,14,1.0
188,3,0.0
188,18,0.0
188,20,0.0
188,8,1.0
188,19,0.0
188,2,0.0
189,11,1.0
189,6,1.0
189,12,1.0
189,3,1.0
189,10,1.0
189,7,1.0
189,9,1.0
189,19,1.0
189,15,1.0
189,1,1.0
189,20,1.0
189,18,1.0
189,13,1.0
189,2,1.0
190,4,1.0
190,12,1.0
190,16,1.0
190,14,1.0
190,13,1.0
190,20,1.0
190,6,1.0
190,8,1.0
190,2,1.0
190,9,1.0
190,18,1.0
190,3,1.0
190,10,1.0
190,19,1.0
191,16,0.0
191,8,1.0
191,13,1.0
191,14,1.0
191,5,1.0
191,1,1.0
191,11,1.0
191,7,1.0
191,2,1.0
191,18,0.0
191,17,1.0
191,3,1.0
191,19,1.0
191,9,1.0
192,17,1.0
192,8,1.0
192,16,1.0
192,11,1.0
192,12,1.0
192,15,1.0
192,9,1.0
192,18,1.0
192,5,1.0
192,19,1.0
192,3,1.0
192,4,1.0
192,2,1.0
192,7,1.0
193,14,1.0
193,9,1.0
193,15,1.0
193,10,1.0
193,16,1.0
193,19,1.0
193,7,1.0
193,3,1.0
193,8,0.0
193,11,1.0
193,4,0.0
193,1,1.0
193,18,1.0
193,5,1.0
194,5,0.0
194,2,0.0
194,12,1.0
194,14,0.0
194,9,0.0
194,7,0.0
194,1,0.0
194,11,0.0
194,19,0.0
194,6,1.0
194,8,0.0
194,17,1.0
194,16,1.0
194,13,0.0
195,7,0.0
195,1,0.0
195,10,0.0
195,13,0.0
195,19,0.0
195,17,0.0
195,5,1.0
195,20,0.0
195,11,0.0
195,9,1.0
195,4,0.0
195,14,0.0
195,12,0.0
195,16,1.0
196,8,1.0
196,17,1.0
196,7,1.0
196,11,1.0
196,3,1.0
196,14,1.0
196,19,1.0
196,15,1.0
196,12,1.0
196,4,1.0
196,2,1.0
196,9,1.0
196,16,1.0
196,5,1.0
197,7,1.0
197,14,1.0
197,6,1.0
197,8,1.0
197,1,1.0
197,10,1.0
197,4,1.0
197,16,1.0
197,18,1.0
197,19,1.0
197,12,1.0
197,15,0.0
197,11,1.0
197,13,1.0
198,17,1.0
198,14,1.0
198,4,1.0
198,15,1.0
198,16,1.0
198,1,1.0
198,11,1.0
198,19,1.0
198,8,1.0
198,12,1.0
198,7,1.0
198,10,1.0
198,13,1.0
198,6,1.0
199,5,0.0
199,3,1.0
199,2,1.0
199,19,1.0
199,12,1.0
199,13,1.0
199,7,1.0
199,20,1.0
199,4,1.0
199,15,1.0
199,6,1.0
199,8,1.0
199,18,1.0
199,16,1.0
200,3,1.0
200,17,0.0
200,8,0.0
200,2,0.0
200,9,0.0
200,15,1.0
200,16,0.0
200,12,1.0
200,13,0.0
200,19,0.0
200,4,0.0
200,14,0.0
200,10,0.0
200,6,1.0
201,12,1.0
201,1,1.0
201,18,1.0
201,17,1.0
201,6,1.0
201,2,1.0
201,14,1.0
201,20,1.0
201,8,1.0
201,19,1.0
201,16,1.0
201,15,1.0
201,10,1.0
201,11,1.0
202,13,1.0
202,19,1.0
202,14,1.0
202,9,1.0
202,16,1.0
202,3,1.0
202,10,1.0
202,17,1.0
202,4,1.0
202,18,0.0
202,6,1.0
202,5,1.0
202,15,1.0
202,2,1.0
203,7,1.0
203,6,1.0
203,8,1.0
203,20,1.0
203,19,1.0
203,16,1.0
203,14,1.0
203,2,1.0
203,13,0.0
203,18,0.0
203,15,1.0
203,10,1.0
203,12,1.0
203,9,0.0
204,9,1.0
204,1,1.0
204,5,1.0
204,18,1.0
204,7,1.0
204,2,1.0
204,13,1.0
204,11,1.0
204,3,0.0
204,20,1.0
204,14,1.0
204,4,1.0
204,8,1.0
204,10,1.0
205,2,0.0
205,14,1.0
205,12,1.0
205,13,0.0
205,11,1.0
205,3,0.0
205,6,1.0
205,8,1.0
205,18,1.0
205,15,0.0
205,17,1.0
205,5,0.0
205,16,1.0
205,10,0.0
206,8,1.0
206,5,1.0
206,4,0.0
206,3,0.0
206,16,1.0
206,14,1.0
206,2,0.0
206,20,1.0
206,13,0.0
206,1,0.0
206,12,1.0
206,15,1.0
206,19,0.0
206,6,1.0
207,7,0.0
207,5,0.0
207,17,0.0
207,10,0.0
207,4,1.0
207,12,1.0
207,2,1.0
207,18,1.0
207,14,1.0
207,3,1.0
207,15,1.0
207,6,1.0
207,11,1.0
207,9,0.0
208,12,0.0
208,17,0.0
208,9,1.0
208,11,0.0
208,2,1.0
208,18,0.0
208,14,0.0
208,19,0.0
208,13,0.0
208,1,1.0
208,15,0.0
208,4,1.0
208,7,1.0
208,5,1.0
209,9,1.0
209,15,1.0
209,10,1.0
209,7,1.0
209,16,0.0
209,20,1.0
209,2,1.0
209,12,1.0
209,5,1.0
209,19,1.0
209,11,1.0
209,14,1.0
209,18,1.0
209,13,0.0
210,14,1.0
210,7,1.0
210,9,1.0
210,19,1.0
210,13,1.0
210,16,1.0
210,4,1.0
210,2,1.0
210,5,1.0
210,15,1.0
210,6,1.0
210,12,1.0
210,10,1.0
210,8,1.0
211,15,0.0
211,12,0.0
211,20,0.0
211,13,0.0
211,2,0.0
211,1,0.0
211,5,0.0
211,19,0.0
211,4,1.0
211,11,0.0
211,7,0.0
211,6,0.0
211,9,1.0
211,17,0.0
212,9,0.0
212,6,1.0
212,4,1.0
212,3,1.0
212,11,0.0
212,2,1.0
212,16,1.0
212,18,0.0
212,12,1.0
212,17,0.0
212,5,1.0
212,13,0.0
212,19,1.0
212,10,0.0
213,1,1.0
213,20,1.0
213,4,1.0
213,3,1.0
213,11,1.0
213,14,1.0
213,8,1.0
213,16,1.0
213,6,1.0
213,12,1.0
213,10,1.0
213,9,1.0
213,18,1.0
213,15,1.0
214,19,1.0
214,18,1.0
214,9,1.0
214,15,1.0
214,4,1.0
214,3,1.0
214,14,1.0
214,8,1.0
214,17,1.0
214,6,1.0
214,2,1.0
214,7,1.0
214,10,1.0
214,12,1.0
215,19,0.0
215,9,1.0
215,2,1.0
215,12,0.0
215,14,0.0
215,18,0.0
215,7,0.0
215,13,0.0
215,10,0.0
215,4,0.0
215,5,1.0
215,20,0.0
215,17,0.0
215,6,1.0
216,6,1.0
216,20,1.0
216,18,1.0
216,12,1.0
216,16,1.0
216,17,1.0
216,19,1.0
216,8,1.0
216,11,1.0
216,15,1.0
216,7,1.0
216,1,1.0
216,9,1.0
216,14,1.0
217,6,0.0
217,20,0.0
217,9,0.0
217,1,0.0
217,5,0.0
217,18,0.0
217,8,1.0
217,13,0.0
217,4,0.0
217,17,0.0
217,16,0.0
217,19,0.0
217,11,0.0
217,3,0.0
218,13,0.0
218,15,1.0
218,9,1.0
218,8,1.0
218,12,1.0
218,14,1.0
218,2,1.0
218,7,1.0
218,16,1.0
218,19,1.0
218,4,1.0
218,18,1.0
218,17,1.0
218,3,0.0
219,7,1.0
219,19,0.0
219,5,1.0
219,12,1.0
219,9,1.0
219,1,1.0
219,3,1.0
219,15,1.0
219,14,1.0
219,4,0.0
219,20,0.0
219,17,0.0
219,6,0.0
219,13,1.0
220,6,1.0
220,17,1.0
220,11,1.0
220,10,1.0
220,19,1.0
